quest_id	title	eq_group	eq_zone	eq_phase	category	confidence_in_classification	finding	related_ids_not_replacements	next_step	sources	exact_title_candidates_not_replacements
11537	The Battle Must Go On	Eastern Kingdoms	4080	5	Фаза 5	high	Исторически сменяет The Battle for the Sun's Reach Armory 11538 после захвата Armory. Оба ID отражают нормальные этапы.	11538	Сохранить ID и фазовую метку; повторить проверку после открытия контента и при подходящих условиях персонажа.	https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/TBC/tbcQuestDB.lua#L6372 ; https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/Corrections/ContentPhases/BurningCrusade.lua#L174 ; https://warcraft.wiki.gg/wiki/Template%3AShattered_Sun_Offensive_Dailies	-
11540	Crush the Dawnblade	Eastern Kingdoms	4080	5	Фаза 5	high	Исторически сменяет Taking the Harbor 11539 после захвата Harbor. Постоянная версия островного дэйлика.	11539	Сохранить ID и фазовую метку; повторить проверку после открытия контента и при подходящих условиях персонажа.	https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/TBC/tbcQuestDB.lua#L6375 ; https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/Corrections/ContentPhases/BurningCrusade.lua#L174 ; https://www.wowhead.com/classic-ptr/forums/topic/2-4-daily-shattered-sun-offensive-quest-guide-17960	-
11543	Keeping the Enemy at Bay	Eastern Kingdoms	4080	5	Фаза 5	high	Исторически сменяет Intercept the Reinforcements 11542 после захвата Harbor. ID не является опечаткой.	11542	Сохранить ID и фазовую метку; повторить проверку после открытия контента и при подходящих условиях персонажа.	https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/TBC/tbcQuestDB.lua#L6378 ; https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/Corrections/ContentPhases/BurningCrusade.lua#L174 ; https://www.wowhead.com/classic-ptr/forums/topic/2-4-daily-shattered-sun-offensive-quest-guide-17960	-
11544	Ata'mal Armaments	Outland	3520	5	Фаза 5	high	Дэйлик Hauthaa с Ata'mal Armaments из Shadowmoon Valley; часть снабжения Shattered Sun, фаза 5.		Сохранить ID и фазовую метку; повторить проверку после открытия контента и при подходящих условиях персонажа.	https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/TBC/tbcQuestDB.lua#L6379 ; https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/Corrections/ContentPhases/BurningCrusade.lua#L174	-
11545	A Charitable Donation	Eastern Kingdoms	4080	5	Фаза 5	high	Пожертвование на мемориал; исторически сменяется 11548 после строительства. Questie ограничивает репутацией ниже Exalted.	11548	Сохранить ID и фазовую метку; повторить проверку после открытия контента и при подходящих условиях персонажа.	https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/TBC/tbcQuestDB.lua#L6380 ; https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/Corrections/ContentPhases/BurningCrusade.lua#L174 ; https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/Corrections/tbcQuestFixes.lua#L5851 ; https://www.wowhead.com/tbc/quest%3D11548/your-continued-support	-
11546	Open for Business	Eastern Kingdoms	4080	5	Фаза 5	high	Дэйлик Mar'nah с Bloodberries; исторически открывается вместе с готовой алхимической лабораторией. Контент фазы 5.		Сохранить ID и фазовую метку; повторить проверку после открытия контента и при подходящих условиях персонажа.	https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/TBC/tbcQuestDB.lua#L6381 ; https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/Corrections/ContentPhases/BurningCrusade.lua#L174 ; https://www.wow-pro.com/5000g-in-7-days-part-1-queldanas-retired-guide-due-to-wrath-expansion/	-
11548	Your Continued Support	Eastern Kingdoms	4080	5	Фаза 5	high	Пожертвования после готовности мемориала вместо 11545; Questie задаёт верхний порог репутации Exalted. Это не дубль для удаления.	11545	Сохранить ID и фазовую метку; повторить проверку после открытия контента и при подходящих условиях персонажа.	https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/TBC/tbcQuestDB.lua#L6383 ; https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/Corrections/ContentPhases/BurningCrusade.lua#L174 ; https://www.wowhead.com/tbc/quest%3D11548/your-continued-support	-
11549	A Magnanimous Benefactor	Eastern Kingdoms	4080	5	Фаза 5	high	Одноразовое пожертвование 1000 gold на Exalted ради титула of the Shattered Sun; самостоятельный квест, не вариант дэйлика на10gold.		Сохранить ID и фазовую метку; повторить проверку после открытия контента и при подходящих условиях персонажа.	https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/TBC/tbcQuestDB.lua#L6384 ; https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/Corrections/ContentPhases/BurningCrusade.lua#L174 ; https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/Corrections/tbcQuestFixes.lua#L5854	-
11550	Enter, the Deceiver...	Eastern Kingdoms	4080	5	Фаза 5	high	Вводное направление General Tiras'alan → Archmage Ne'thul на Quel'Danas. Исходный ID содержится в явном списке фазы 5.	11526	Сохранить ID и фазовую метку; повторить проверку после открытия контента и при подходящих условиях персонажа.	https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/TBC/tbcQuestDB.lua#L6385 ; https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/Corrections/ContentPhases/BurningCrusade.lua#L174	-
11554	A Friend in the Frontlines	Eastern Kingdoms	4080	5	Фаза 5	high	Одноразовая награда Eldara за Friendly с Shattered Sun Offensive; порог репутации3000, фаза 5.		Сохранить ID и фазовую метку; повторить проверку после открытия контента и при подходящих условиях персонажа.	https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/TBC/tbcQuestDB.lua#L6389 ; https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/Corrections/ContentPhases/BurningCrusade.lua#L174 ; https://warcraft.wiki.gg/wiki/Shattered_Sun_Offensive	-
11555	Honored by Your Allies	Eastern Kingdoms	4080	5	Фаза 5	high	Одноразовая награда Eldara за Honored с Shattered Sun Offensive; порог9000, не тот же квест что11554.		Сохранить ID и фазовую метку; повторить проверку после открытия контента и при подходящих условиях персонажа.	https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/TBC/tbcQuestDB.lua#L6390 ; https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/Corrections/ContentPhases/BurningCrusade.lua#L174 ; https://warcraft.wiki.gg/wiki/Honored_by_Your_Allies	-
11556	Revered in the Field of Battle	Eastern Kingdoms	4080	5	Фаза 5	high	Одноразовая награда Eldara за Revered с Shattered Sun Offensive; порог21000, самостоятельный ID фазы5.		Сохранить ID и фазовую метку; повторить проверку после открытия контента и при подходящих условиях персонажа.	https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/TBC/tbcQuestDB.lua#L6391 ; https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/Corrections/ContentPhases/BurningCrusade.lua#L174 ; https://warcraft.wiki.gg/wiki/Shattered_Sun_Offensive	-
